neuron,concept,score,margin,status,mean_activation,max_activation,active_fraction,top_candidates
155,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
156,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
157,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
158,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
159,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
160,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
161,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
162,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
163,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
164,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
165,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
166,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
167,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
168,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
169,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
170,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
171,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
172,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
173,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
174,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
175,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
176,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
177,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
178,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
179,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
180,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
181,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
182,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
183,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
184,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
185,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
186,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
187,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
188,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
189,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
190,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
191,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
192,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
193,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
194,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
195,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
196,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
197,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
198,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
199,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
200,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
201,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
202,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
203,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
204,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
205,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
206,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
207,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
208,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
209,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
210,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
211,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
212,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
213,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
214,filtered_always_on,0.0,0.0,always_on,0.04212166741490364,0.10579575598239899,0.995,
215,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
216,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
217,filtered_always_on,0.0,0.0,always_on,0.05123645439743996,0.12570296227931976,0.995,
218,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
219,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
220,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
221,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
222,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
223,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
224,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
225,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
226,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
227,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
228,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
229,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
230,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
231,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
232,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
233,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
234,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
235,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
236,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
237,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
238,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
239,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
240,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
241,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
242,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
243,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
244,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
245,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
246,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
247,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
248,filtered_always_on,0.0,0.0,always_on,0.051082007586956024,0.12099964916706085,0.9956666666666667,
249,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
250,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
251,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
252,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
253,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
254,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
255,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
256,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
257,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
258,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
259,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
260,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
261,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
262,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
263,filtered_always_on,0.0,0.0,always_on,0.06943097710609436,0.11808428168296814,0.9973333333333333,
264,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
265,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
266,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
267,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
268,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
269,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
270,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
271,filtered_always_on,0.0,0.0,always_on,0.048530831933021545,0.09711965173482895,0.9956666666666667,
272,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
273,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
274,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
275,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
276,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
277,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
278,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
279,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
280,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
281,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
282,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
283,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
284,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
285,filtered_always_on,0.0,0.0,always_on,0.03929946571588516,0.10219141840934753,0.9966666666666667,
286,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
287,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
288,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
289,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
290,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
291,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
292,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
293,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
294,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
295,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
296,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
297,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
298,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
299,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
300,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
301,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
302,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
303,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
304,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
305,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
306,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
307,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
308,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
309,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
310,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
311,filtered_always_on,0.0,0.0,always_on,0.03868936002254486,0.0965537577867508,0.9943333333333333,
312,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
313,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
314,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
315,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
316,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
317,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
318,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
319,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
320,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
321,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
322,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
323,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
324,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
325,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
326,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
327,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
328,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
329,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
330,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
331,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
332,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
333,filtered_always_on,0.0,0.0,always_on,0.06716769188642502,0.15697629749774933,0.995,
334,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
335,filtered_always_on,0.0,0.0,always_on,0.023437073454260826,0.059517569839954376,0.9963333333333333,
336,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
337,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
338,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
339,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
340,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
341,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
342,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
343,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
344,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
345,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
346,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
347,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
348,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
349,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
350,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
351,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
352,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
353,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
354,filtered_always_on,0.0,0.0,always_on,0.10109145939350128,0.3067999482154846,0.9956666666666667,
355,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
356,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
357,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
358,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
359,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
360,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
361,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
362,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
363,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
364,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
365,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
366,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
367,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
368,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
369,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
370,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
371,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
372,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
373,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
374,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
375,filtered_too_rare,0.0,0.0,too_rare,9.668941629570327e-07,0.002652769908308983,0.0006666666666666666,
376,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
377,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
378,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
379,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
380,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
381,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
382,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
383,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
384,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
385,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
386,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
387,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
388,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
389,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
390,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
391,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
392,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
393,ambiguous,0.34293264150619507,9.506940841674805e-06,ambiguous,2.0450723241083324e-05,0.00664745457470417,0.007333333333333333,small pneumothorax=0.343; left pneumothorax=0.343; right pneumothorax=0.341; left lung opacity=0.340; pneumothorax=0.340
394,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
395,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
396,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
397,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
398,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
399,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
400,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
401,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
402,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
403,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
404,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
405,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
406,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
407,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
408,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
409,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
410,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
411,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
412,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
413,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
414,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
415,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
416,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
417,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
418,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
419,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
420,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
421,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
422,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
423,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
424,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
425,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
426,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
427,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
428,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
429,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
430,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
431,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
432,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
433,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
434,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
435,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
436,filtered_too_rare,0.0,0.0,too_rare,6.562097496498609e-06,0.006623947061598301,0.0016666666666666668,
437,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
438,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
439,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
440,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
441,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
442,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
443,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
444,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
445,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
446,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
447,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
448,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
449,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
450,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
451,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
452,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
453,filtered_always_on,0.0,0.0,always_on,0.029448168352246284,0.07092735171318054,0.9976666666666667,
454,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
455,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
456,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
457,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
458,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
459,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
460,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
461,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
462,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
463,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
464,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
465,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
466,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
467,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
468,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
469,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
470,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
471,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
472,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
473,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
474,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
475,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
476,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
477,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
478,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
479,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
